城市,站点名称,lng,lat,id,name,正反线路
城市,站点名称,lng,lat,id,name,正反线路
城市,站点名称,lng,lat,id,name,正反线路
大连,玉山路,121.54325332760789,38.97530546789555,BV11649384,35路(五一广场--二十四城A区),2
大连,星河广场,121.53990278012263,38.9732205726139,BV09071895,35路(五一广场--二十四城A区),2
大连,玉谭街,121.53661075222465,38.97292234750575,BV11478438,35路(五一广场--二十四城A区),2
大连,玉湖街北,121.5331928938205,38.97264447023539,BV11478163,35路(五一广场--二十四城A区),2
大连,玉池街,121.53121713925796,38.974992225083206,BV11478124,35路(五一广场--二十四城A区),2
大连,玉池园,121.5288420768395,38.97573584670147,BV11478141,35路(五一广场--二十四城A区),2
大连,玉池西园,121.52842146718258,38.9773028219701,BV09079146,35路(五一广场--二十四城A区),2
大连,二十四城A区,121.52720116935022,38.978277110272785,BV09071896,35路(五一广场--二十四城A区),2
大连,武昌小区,121.64382199448639,38.9074926700769,BV10834461,505路(武昌小区--彩霞园),1
大连,武昌南巷,121.63900213107995,38.90550288046148,BV10834460,505路(武昌小区--彩霞园),1
大连,武昌街,121.63644248065889,38.90674222520476,BV10102060,505路(武昌小区--彩霞园),1
大连,劳动公园东门,121.63389818155848,38.911851114288346,BV10102160,505路(武昌小区--彩霞园),1
大连,劳动公园,121.6259231052728,38.912788669839216,BV10101839,505路(武昌小区--彩霞园),1
大连,儿童医院,121.62319491312994,38.910798218047056,BV10102255,505路(武昌小区--彩霞园),1
大连,唐山街,121.62038336167542,38.910225784217964,BV10101840,505路(武昌小区--彩霞园),1
大连,茂田巷,121.6160921698043,38.90767969621645,BV10102329,505路(武昌小区--彩霞园),1
大连,纪念街,121.61404214209111,38.90679709362611,BV10101932,505路(武昌小区--彩霞园),1
大连,水仙街,121.61126711003422,38.90912102412396,BV10102357,505路(武昌小区--彩霞园),1
大连,人民广场,121.60808222372872,38.90903834734552,BV10101801,505路(武昌小区--彩霞园),1
大连,长春路,121.60518541864884,38.91159556383878,BV10101842,505路(武昌小区--彩霞园),1
大连,大同街,121.60453336712034,38.914520178812566,BV10102006,505路(武昌小区--彩霞园),1
大连,五一广场,121.59853054681933,38.91737380792945,BV10101844,505路(武昌小区--彩霞园),1
大连,振工街,121.59096076614163,38.91668095019387,BV10101969,505路(武昌小区--彩霞园),1
大连,兴工街,121.58609956569457,38.916522185821236,BV10482520,505路(武昌小区--彩霞园),1
大连,机车厂,121.5802869790834,38.91824575111085,BV10101830,505路(武昌小区--彩霞园),1
大连,兴工南五街,121.57728719215798,38.91621411392668,BV09124168,505路(武昌小区--彩霞园),1
大连,十三中学,121.57310957837488,38.91238713933517,BV09335395,505路(武昌小区--彩霞园),1
大连,沙区医院,121.56934103788063,38.91378672806102,BV10102356,505路(武昌小区--彩霞园),1
大连,新建小学,121.56864335224371,38.91918080404165,BV10102355,505路(武昌小区--彩霞园),1
大连,通信电缆厂,121.56804996956565,38.92312182413893,BV10101993,505路(武昌小区--彩霞园),1
大连,富民东路,121.56511871132184,38.92598473368471,BV10102153,505路(武昌小区--彩霞园),1
大连,富民中路,121.56030676807087,38.924480269338666,BV10102157,505路(武昌小区--彩霞园),1
大连,富民广场,121.55736356619995,38.92472375411286,BV10102152,505路(武昌小区--彩霞园),1
大连,马栏小学,121.55271502036005,38.92377069980108,BV10102151,505路(武昌小区--彩霞园),1
大连,马栏北街,121.54888936693352,38.92456631690594,BV10102150,505路(武昌小区--彩霞园),1
大连,前景街,121.54640366740678,38.925588922375205,BV10102354,505路(武昌小区--彩霞园),1
大连,彩霞园,121.54528139439972,38.92743558694337,BV10102353,505路(武昌小区--彩霞园),1
大连,彩霞园,121.5453315334611,38.92742769246595,BV10102353,505路(彩霞园--武昌小区),2
大连,前景街,121.546125916861,38.92556338872102,BV10102354,505路(彩霞园--武昌小区),2
大连,马栏北街,121.54905984979466,38.92419385834865,BV10102150,505路(彩霞园--武昌小区),2
大连,马栏小学,121.55267693076131,38.92375164513218,BV10102151,505路(彩霞园--武昌小区),2
大连,富民广场,121.55716414094513,38.92464049462248,BV10102152,505路(彩霞园--武昌小区),2
大连,富民中路,121.56050617686638,38.924419588512805,BV10102157,505路(彩霞园--武昌小区),2
大连,富民东路,121.56545930642719,38.926009131771856,BV10102153,505路(彩霞园--武昌小区),2
大连,通信电缆厂,121.56789770285677,38.923316541661244,BV10101993,505路(彩霞园--武昌小区),2
大连,新建小学,121.56864145285535,38.918253351694034,BV10102355,505路(彩霞园--武昌小区),2
大连,沙区医院,121.56933507348724,38.91338595846745,BV10102356,505路(彩霞园--武昌小区),2
大连,十三中学,121.5730845505831,38.91233914590766,BV09335395,505路(彩霞园--武昌小区),2
大连,兴工南五街,121.57744034592172,38.916325151974675,BV09124168,505路(彩霞园--武昌小区),2
大连,机车厂,121.57967739612457,38.918350347980535,BV10101830,505路(彩霞园--武昌小区),2
大连,兴工街,121.58616762270822,38.916371294397244,BV10482520,505路(彩霞园--武昌小区),2
大连,振工街,121.5914949320941,38.91665899357926,BV10101969,505路(彩霞园--武昌小区),2
大连,五一广场,121.59598264381555,38.91703553201735,BV10101844,505路(彩霞园--武昌小区),2
大连,大同街,121.6036827331892,38.91416280915926,BV10102006,505路(彩霞园--武昌小区),2
大连,人民广场,121.60908349115908,38.91014902087864,BV10101801,505路(彩霞园--武昌小区),2
大连,水仙街,121.61184179802694,38.908050202035724,BV10102357,505路(彩霞园--武昌小区),2
大连,纪念街,121.61376740250137,38.90658345923837,BV10101932,505路(彩霞园--武昌小区),2
大连,茂田巷,121.61620706389363,38.90763761116476,BV10102329,505路(彩霞园--武昌小区),2
大连,唐山街,121.62053519326419,38.91017164838228,BV10101840,505路(彩霞园--武昌小区),2
大连,儿童医院,121.62318293684076,38.91072127768352,BV10102255,505路(彩霞园--武昌小区),2
大连,劳动公园,121.62761765742175,38.91349204446745,BV10101839,505路(彩霞园--武昌小区),2
大连,劳动公园东门,121.63361162120856,38.91211338842187,BV10102160,505路(彩霞园--武昌小区),2
大连,武昌街,121.63827943929425,38.905302162831255,BV10102060,505路(彩霞园--武昌小区),2
大连,武昌南巷,121.64086063873386,38.90659819145878,BV10834460,505路(彩霞园--武昌小区),2
大连,武昌小区,121.64376410320928,38.90750676103548,BV10834461,505路(彩霞园--武昌小区),2
大连,凌水客运站,121.52357327790895,38.90032641729243,BV10101925,26路(凌水客运站--五一广场),1
大连,红凌南路,121.52041342044161,38.89585352584708,BV09023431,26路(凌水客运站--五一广场),1
大连,庙岭,121.51971522007427,38.89280638894944,BV10101923,26路(凌水客运站--五一广场),1
大连,经贸高级中学,121.51879336373135,38.88819452553545,BV09124173,26路(凌水客运站--五一广场),1
大连,新新广场,121.52232945780666,38.88598241461148,BV10101921,26路(凌水客运站--五一广场),1
大连,燕南街,121.52658841645152,38.88656329666119,BV09139673,26路(凌水客运站--五一广场),1
大连,软件园,121.53471343273313,38.887096103674054,BV10101750,26路(凌水客运站--五一广场),1
大连,数码广场,121.53956884191265,38.88377511284748,BV10101749,26路(凌水客运站--五一广场),1
大连,软件园路,121.54442660152034,38.88662580132278,BV10101751,26路(凌水客运站--五一广场),1
大连,高家村,121.54790770320707,38.889758884101745,BV09332690,26路(凌水客运站--五一广场),1
大连,知邻园,121.55221824981149,38.89313283822129,BV10101764,26路(凌水客运站--五一广场),1
大连,净水厂,121.55871263433839,38.896273549658325,BV09039080,26路(凌水客运站--五一广场),1
大连,台山村,121.56584409231033,38.89809804424221,BV10101809,26路(凌水客运站--五一广场),1
大连,南沙街,121.56947683238002,38.89957221143826,BV10101808,26路(凌水客运站--五一广场),1
大连,汉阳街,121.57441524248914,38.90357341359891,BV10101807,26路(凌水客运站--五一广场),1
大连,解放广场,121.58148632236626,38.90676614479,BV10101805,26路(凌水客运站--五一广场),1
大连,同泰街,121.59522270427685,38.907079505432954,BV10101804,26路(凌水客运站--五一广场),1
大连,民政街,121.59872642673255,38.90931851167685,BV10101926,26路(凌水客运站--五一广场),1
大连,五一广场,121.59783479523252,38.915603026545355,BV10101844,26路(凌水客运站--五一广场),1
大连,五一广场,121.597384785709,38.91585897450264,BV10101844,26路(五一广场--凌水客运站),2
大连,民政街,121.59847245492212,38.909282599589886,BV10101926,26路(五一广场--凌水客运站),2
大连,同泰街,121.59234827007269,38.90671188015731,BV10101804,26路(五一广场--凌水客运站),2
大连,解放广场,121.58587851205712,38.90685082294127,BV10101805,26路(五一广场--凌水客运站),2
大连,汉阳街,121.57410085729151,38.90347721320401,BV10101807,26路(五一广场--凌水客运站),2
大连,南沙街,121.56934262995102,38.899547087628726,BV10101808,26路(五一广场--凌水客运站),2
